ID;COTIS
300358;297.441788802
300359;233.261806607
300360;381.071335471
300361;301.34499646
300362;289.343918837
300363;229.371863271
300364;229.371863271
300365;344.890591556
300366;460.476686836
300367;293.650360699
300368;241.528820051
300369;414.237808957
300370;454.500534145
300371;377.449858285
300372;389.529566109
300373;318.182842456
300374;291.428475233
300375;306.224657952
300376;317.173879669
300377;538.473729895
300378;271.626257971
300379;242.047923769
300380;238.975305668
300381;460.871675807
300382;505.847349818
300383;211.999627846
300384;211.999627846
300385;319.083607155
300386;394.223943717
300387;270.009042572
300388;287.128518738
300389;263.334640022
300390;287.417448713
300391;286.400519811
300392;339.526423071
300393;456.885869512
300394;401.986667826
300395;286.400519811
300396;281.503444074
300397;390.41482041
300398;416.158962706
300399;339.463476156
300400;359.045220064
300401;387.233286413
300402;272.210322721
300403;266.633273084
300404;321.613713789
300405;288.445894234
300406;755.187978383
300407;448.124958761
300408;381.957095642
300409;291.42393882
300410;311.262758615
300411;333.466624622
300412;428.841800425
300413;245.100234863
300414;232.358161213
300415;366.961265067
300416;403.280076203
300417;319.987885874
300418;267.68894832
300419;431.437712782
300420;311.920637959
300421;363.171175911
300422;383.959962511
300423;431.296758477
300424;376.132219882
300425;291.146197199
300426;286.100169127
300427;340.46871619
300428;523.853610682
300429;461.140523095
300430;402.870602073
300431;493.146975311
300432;216.25146321
300433;334.120878777
300434;286.829790442
300435;234.572635203
300436;312.707020742
300437;441.662805319
300438;444.342853453
300439;389.456219332
300440;239.668182599
300441;253.766405487
300442;204.539412615
300443;361.96334581
300444;319.450756124
300445;295.142142851
300446;410.786917694
300447;414.026840668
300448;230.145488842
300449;298.860110911
300450;296.156804126
300451;361.57478148
300452;466.406746302
300453;369.05619968
300454;449.410887343
300455;349.809406108
300456;206.051536418
300457;338.946275702
300458;315.690681329
300459;386.242731253
300460;280.600083614
300461;235.744195422
300462;227.921975233
300463;336.132935684
300464;264.37242292
300465;208.979142126
300466;349.944143044
300467;265.284513822
300468;301.469977942
300469;557.631048182
300470;318.782213274
300471;267.188579917
300472;365.115541431
300473;339.022063597
300474;299.344642741
300475;268.457835572
300476;361.57478148
300477;294.441919253
300478;205.706972752
300479;279.242323166
300480;335.030182274
300481;230.025654545
300482;339.209757951
300483;397.748473328
300484;238.861367465
300485;296.348471537
300486;220.639038598
300487;496.77031027
300488;386.03592533
300489;281.394334428
300490;233.625467353
300491;289.618949477
300492;353.723528481
300493;413.413459928
300494;234.79302749
300495;603.134292678
300496;385.937816053
300497;296.757636729
300498;244.993688842
300499;271.786140811
300500;227.921975233
300501;295.818242993
300502;327.928696512
300503;339.502012397
300504;219.278039555
300505;365.952899134
300506;330.397160855
300507;217.692320575
300508;357.311920981
300509;221.519809618
300510;302.042066041
300511;363.631368575
300512;240.716153631
300513;505.740488562
300514;333.488776005
300515;255.305888198
300516;276.595619627
300517;289.6468723
300518;319.984462466
300519;296.437716746
300520;269.059801208
300521;251.901889304
300522;312.356601206
300523;253.069449441
300524;269.137309278
300525;299.598895443
300526;343.066343313
300527;292.458039811
300528;277.689118047
300529;798.229334604
300530;511.303161763
300531;284.669945278
300532;549.811212473
300533;354.061861797
300534;266.287486633
300535;334.122517182
300536;278.067670717
300537;405.933855287
300538;292.746096076
300539;291.974835781
300540;278.427735394
300541;242.518647943
300542;355.151540066
300543;286.936070765
300544;503.62306412
300545;412.973374545
300546;437.58174902
300547;396.414052575
300548;408.759862342
300549;489.089949692
300550;278.258106985
300551;293.865696097
300552;290.195172633
300553;444.342853453
300554;379.921326853
300555;368.049673604
300556;496.549390325
300557;427.507026457
300558;527.756981627
300559;300.345507046
300560;546.545586994
300561;291.156302588
300562;504.386965701
300563;336.788044686
300564;469.995743294
300565;324.292688403
300566;402.031455575
300567;275.234984112
300568;565.999045555
300569;313.063240288
300570;446.761739779
300571;304.096464838
300572;527.756981627
300573;585.404689971
300574;290.937914258
300575;298.408774584
300576;398.554648011
300577;458.206378295
300578;483.152903905
300579;540.284627176
300580;434.293379069
300581;433.857783179
300582;545.074830938
300583;499.31116862
300584;304.018672836
300585;300.921730202
300586;291.10207179
300587;503.469202087
300588;308.982645391
300589;184.985002876
300590;185.670705238
300591;294.317573426
300592;292.85832726
300593;288.181703245
300594;503.876180406
300595;278.427735394
300596;283.893999619
300597;270.940555609
300598;358.403790373
300599;288.03171645
300600;299.038056965
300601;397.563451442
300602;288.560222198
300603;843.70961209
300604;332.037709322
300605;509.805010407
300606;445.831711471
300607;321.890996004
300608;364.386699818
300609;372.264586665
300610;284.712557156
300611;273.062587565
300612;354.3919673
300613;433.283353697
300614;580.862627408
300615;468.007045181
300616;261.392330555
300617;469.740453498
300618;258.26286027
300619;312.962879536
300620;460.036097166
300621;500.701644831
300622;525.806710824
300623;561.487763899
300624;325.261732726
300625;360.847737297
300626;446.362245354
300627;291.972015248
300628;458.788622748
300629;444.53822617
300630;401.149317329
300631;417.820039443
300632;483.73773119
300633;296.897328064
300634;283.676758838
300635;356.545857268
300636;398.429542746
300637;542.84018212
300638;541.521165002
300639;342.012301104
300640;431.328186207
300641;394.076734934
300642;288.643884443
300643;286.820728808
300644;469.642703613
300645;301.335092747
300646;301.397244577
300647;497.350707831
300648;291.972015248
300649;329.436216821
300650;288.445894234
300651;498.253143985
300652;616.775694004
300653;347.461775762
300654;517.747591656
300655;265.502563761
300656;391.100522772
300657;302.525927231
300658;293.98150481
300659;270.442966317
300660;258.202446538
300661;392.184739175
300662;569.653528095
300663;450.18659862
300664;303.558606356
300665;380.309867796
300666;477.108979509
300667;187.272322651
300668;390.731924707
300669;360.56987584
300670;549.648625337
300671;641.681932014
300672;501.690146747
300673;342.845256696
300674;498.253143985
300675;442.522862462
300676;318.056288861
300677;500.701644831
300678;524.782779123
300679;290.880874995
300680;285.913800071
300681;625.906139688
300682;272.986731065
300683;270.660151642
300684;544.551307334
300685;294.718578423
300686;269.696107334
300687;284.712557156
300688;473.482221961
300689;330.063531255
300690;269.696107334
300691;341.751513186
300692;301.335092747
300693;316.155167989
300694;447.469972762
300695;376.788473972
300696;641.681932014
300697;377.162086285
300698;296.156804126
300699;275.049642316
300700;529.737952505
300701;290.106140408
300702;275.461127579
300703;373.143356851
300704;292.290772269
300705;281.073042412
300706;288.272123353
300707;373.9646339
300708;409.132732792
300709;283.246047016
300710;174.4511626
300711;314.652922867
300712;278.834330141
300713;385.937816053
300714;303.268201812
300715;346.046374615
300716;515.411945921
300717;408.690239956
300718;163.031874922
300719;275.859506586
300720;415.699632812
300721;488.473175173
300722;349.634346524
300723;571.818958922
300724;512.407578101
300725;389.456219332
300726;370.373545593
300727;368.128591701
300728;343.222582914
300729;159.204385879
300730;230.107359089
300731;305.074757227
300732;404.545677823
300733;305.821669809
300734;294.349788657
300735;276.476908599
300736;294.349788657
300737;205.819755281
300738;234.79302749
300739;281.177399375
300740;302.744402269
300741;486.05756155
300742;412.196410561
300743;237.284446493
300744;439.918317629
300745;353.804664788
300746;328.240815128
300747;314.821823637
300748;509.064879531
300749;245.029573785
300750;255.972257888
300751;239.654391348
300752;236.062008074
300753;415.410498375
300754;375.461893986
300755;471.794951788
300756;290.814432437
300757;389.751708749
300758;298.489513124
300759;320.133365679
300760;401.402449153
300761;306.101515795
300762;243.582658968
300763;239.297823697
300764;520.731122683
300765;297.604624178
300766;455.96906306
300767;363.860554919
300768;360.573720064
300769;382.650981197
300770;415.305208775
300771;301.015223958
300772;211.977803974
300773;304.140785085
300774;446.296940704
300775;302.673691331
300776;290.52212721
300777;468.861117675
300778;541.474039794
300779;384.499808946
300780;292.249963142
300781;363.469502972
300782;303.558606356
300783;454.904750375
300784;331.705123907
300785;752.058312768
300786;318.191691836
300787;349.739806896
300788;361.112944098
300789;358.035676558
300790;538.913592785
300791;296.577623515
300792;301.015223958
300793;285.059584409
300794;316.668797839
300795;316.668797839
300796;608.377122015
300797;422.69062963
300798;342.89779243
300799;526.757582177
300800;269.051884045
300801;298.946405501
300802;287.169447481
300803;326.463741641
300804;401.149317329
300805;285.635807565
300806;462.860031198
300807;511.45068599
300808;325.749151695
300809;356.98627643
300810;295.142142851
300811;296.951605159
300812;357.126106528
300813;353.65299112
300814;346.692577322
300815;742.917760901
300816;502.413250306
300817;349.212387116
300818;362.995580904
300819;299.429126625
300820;292.126275048
300821;295.423004936
300822;608.753348419
300823;545.764001056
300824;421.50243469
300825;511.45068599
300826;270.23335955
300827;348.362987501
300828;513.796850821
300829;679.178265519
300830;468.007363743
300831;303.504084662
300832;237.784165848
300833;278.501102425
300834;530.669597645
300835;307.221533923
300836;250.707326234
300837;470.59787063
300838;286.994981566
300839;382.118349712
300840;220.876340671
300841;848.387605048
300842;326.774292944
300843;270.725909162
300844;358.538015673
300845;209.901153987
300846;419.040147355
300847;283.517519904
300848;511.45068599
300849;273.062587565
300850;321.926363061
300851;215.176994524
300852;297.073240321
300853;329.789941814
300854;661.219330644
300855;556.169425709
300856;358.160207519
300857;348.362987501
300858;489.281303825
300859;418.719320016
300860;291.676759558
300861;303.049271466
300862;542.179733137
300863;264.477271854
300864;509.896035795
300865;304.031914359
300866;467.991491246
300867;492.124886018
300868;558.682072007
300869;423.946851587
300870;559.939272391
300871;291.616940158
300872;361.961479913
300873;275.939900527
300874;551.458087645
300875;205.938537523
300876;305.592552455
300877;501.591892653
300878;333.784972398
300879;273.618737593
300880;213.259762544
300881;359.811149535
300882;513.237752499
300883;268.660643642
300884;335.354310559
300885;233.212974266
300886;309.501318169
300887;232.215366808
300888;360.385281771
300889;443.26148063
300890;450.34847237
300891;409.766595013
300892;265.578470571
300893;270.967511152
300894;227.570020974
300895;260.10799839
300896;300.43194377
300897;343.682109625
300898;328.270084716
300899;439.182998599
300900;257.165119005
300901;361.421926868
300902;316.449314861
300903;596.377172855
300904;349.617608374
300905;298.337924952
300906;168.055778664
300907;284.390786205
300908;257.165119005
300909;340.728631999
300910;516.446046912
300911;279.755729589
300912;290.304651839
300913;290.304651839
300914;392.651932637
300915;298.466078262
300916;284.712557156
300917;186.949217597
300918;304.031914359
300919;303.049271466
300920;469.849534782
300921;286.565110772
300922;351.310864297
300923;523.009117403
300924;349.739806896
300925;282.106029653
300926;203.352178493
300927;131.232731448
300928;480.166086581
300929;458.031349238
300930;320.48091931
300931;193.775853046
300932;287.986905486
300933;343.711588034
300934;265.908103217
300935;347.533195722
300936;600.268438431
300937;294.677902576
300938;300.575241622
300939;278.258106985
300940;280.496819256
300941;283.601035602
300942;297.758942683
300943;308.493592753
300944;293.144036254
300945;319.839738546
300946;262.687303211
300947;421.311371789
300948;504.481356075
300949;279.755729589
300950;346.911679647
300951;262.661918719
300952;395.029521931
300953;289.488026219
300954;500.923872676
300955;634.780683751
300956;338.713251444
300957;274.531597296
300958;293.685230402
300959;296.156804126
300960;279.070027227
300961;290.216861882
300962;275.939900527
300963;286.451978206
300964;276.478888784
300965;491.126416415
300966;407.15157823
300967;329.066038972
300968;484.477309025
300969;436.953611687
300970;484.477309025
300971;273.062587565
300972;346.516551473
300973;633.656905458
300974;289.488026219
300975;359.41156506
300976;301.48350112
300977;318.130143939
300978;398.768716341
300979;480.470228994
300980;297.106129263
300981;475.245885557
300982;404.560468542
300983;308.585846607
300984;342.800703055
300985;428.393556659
300986;252.304746844
300987;202.754007942
300988;346.109493596
300989;273.193161324
300990;306.72637614
300991;331.608279335
300992;390.381041509
300993;278.258106985
300994;291.974835781
300995;331.009456081
300996;270.193489292
300997;182.599659332
300998;182.599659332
300999;379.025858201
301000;184.670219083
301001;518.244257944
301002;227.921975233
301003;219.494348189
301004;364.302166523
301005;395.224846297
301006;375.041314984
301007;293.840453767
301008;294.65944832
301009;405.934667831
301010;277.912432379
301011;301.217445202
301012;384.74103566
301013;331.443890608
301014;400.127772828
301015;254.030997512
301016;293.840453767
301017;579.876990605
301018;308.895007418
301019;347.1425961
301020;314.673534431
301021;268.356140054
301022;284.228432728
301023;370.845934018
301024;322.157148258
301025;235.927055449
301026;290.100201543
301027;290.995056692
301028;295.947175938
301029;287.102801727
301030;293.784725053
301031;384.344408871
301032;353.723528481
301033;622.437130884
301034;187.937688619
301035;212.657649146
301036;174.238161503
301037;289.957236009
301038;278.546949536
301039;279.969154517
301040;305.330758229
301041;278.412136903
301042;309.024188548
301043;275.625558081
301044;309.114954864
301045;285.673599582
301046;467.273017509
301047;280.568124484
301048;254.140551368
301049;223.617887811
301050;279.967680738
301051;242.997063842
301052;250.265800695
301053;287.544845669
301054;350.429430955
301055;223.816472151
301056;355.841684515
301057;424.975223389
301058;293.160376039
301059;551.573954509
301060;686.496207448
301061;566.422875702
301062;425.20582748
301063;316.715122067
301064;506.604391988
301065;473.579198498
301066;277.765915393
301067;263.775502196
301068;191.73978646
301069;285.912933179
301070;272.965986237
301071;528.779517833
301072;269.863355095
301073;347.806785163
301074;382.339463348
301075;414.481734956
301076;294.349788657
301077;279.926542135
301078;200.956194262
301079;446.696659883
301080;358.639874869
301081;387.362172207
301082;229.232111075
301083;289.488026219
301084;661.334007309
301085;310.657588526
301086;411.852427118
301087;496.780843214
301088;298.875571421
301089;201.049687188
301090;314.64747007
301091;280.225555607
301092;456.890156467
301093;183.782068029
301094;290.217931403
301095;281.181446685
301096;228.927423402
301097;331.705123907
301098;249.424408367
301099;276.02445932
301100;250.453092508
301101;407.462573572
301102;346.516551473
301103;297.758942683
301104;313.088614337
301105;422.480561561
301106;231.980667036
301107;508.018618379
301108;611.593606862
301109;504.269339637
301110;290.304651839
301111;337.003910462
301112;293.600907346
301113;502.239456078
301114;521.908311864
301115;221.240236355
301116;231.179589832
301117;456.665143985
301118;289.707281916
301119;305.615196749
301120;426.971787077
301121;358.065198124
301122;364.184993522
301123;344.821753253
301124;453.825256414
301125;339.431288496
301126;403.748894218
301127;233.68997881
301128;439.274807408
301129;394.291255242
301130;394.291255242
301131;239.494581863
301132;252.847131379
301133;428.009911151
301134;233.805243389
301135;494.488501057
301136;586.739669234
301137;142.244943245
301138;260.662768906
301139;223.56345323
301140;359.219813995
301141;424.975223389
301142;484.747888785
301143;240.356120291
301144;283.994005298
301145;292.736773571
301146;411.506296973
301147;410.523568291
301148;280.568124484
301149;299.841034416
301150;238.86826743
301151;430.789464935
301152;337.954596907
301153;382.84793223
301154;423.627733471
301155;278.792865151
301156;256.058755725
301157;276.046522559
301158;225.912444065
301159;201.856327392
301160;225.912444065
301161;232.685583451
301162;533.544944101
301163;298.214603201
301164;376.750007427
301165;327.555526822
301166;137.409847402
301167;225.243711049
301168;425.918276383
301169;337.315819166
301170;212.506884729
301171;336.581244626
301172;137.420810975
301173;334.181683489
301174;331.705123907
301175;223.173389646
301176;325.383665824
301177;438.577588379
301178;248.868617094
301179;495.761743868
301180;291.647126463
301181;471.794951788
301182;366.921844876
301183;243.971665902
301184;221.215261754
301185;237.696191386
301186;478.842343672
301187;361.57478148
301188;347.1425961
301189;350.307085858
301190;482.674709861
301191;516.158488899
301192;374.765949176
301193;382.650981197
301194;392.836221074
301195;405.67720723
301196;243.025426895
301197;317.749240476
301198;160.123532042
301199;317.503098992
301200;273.177917802
301201;142.244943245
301202;330.459890901
301203;292.736773571
301204;257.689373593
301205;297.106129263
301206;502.239456078
301207;312.149400745
301208;512.073621639
301209;404.363315681
301210;364.722842373
301211;516.158488899
301212;363.186772325
301213;347.1425961
301214;296.220450254
301215;308.325931288
301216;304.560420107
301217;372.536934071
301218;168.867195705
301219;346.918146908
301220;303.558606356
301221;459.010668632
301222;620.105273993
301223;312.508180196
301224;391.708901271
301225;381.131608012
301226;345.068770305
301227;240.356120291
301228;220.041727358
301229;289.618949477
301230;289.06514964
301231;481.4024041
301232;415.303287421
301233;402.991533771
301234;363.645347184
301235;263.647793527
301236;232.495107547
301237;355.841684515
301238;302.369193738
301239;475.938144675
301240;264.963167311
301241;450.125933422
301242;377.014646373
301243;459.005588827
301244;435.903423656
301245;322.270455508
301246;599.801787651
301247;385.937816053
301248;243.372939586
301249;283.419251819
301250;373.282347871
301251;419.234207934
301252;242.147448665
301253;214.349506133
301254;372.117762784
301255;250.265800695
301256;240.143905655
301257;408.277332541
301258;441.642464775
301259;212.282681734
301260;270.924642269
301261;287.326746329
301262;209.568869614
301263;286.740313648
301264;177.578210545
301265;461.354498376
301266;361.619499713
301267;462.173200712
301268;223.104359359
301269;369.134696151
301270;282.85270556
301271;262.427219879
301272;380.473168531
301273;384.5558387
301274;411.050910315
301275;383.788880712
301276;293.381645914
301277;306.718405743
301278;366.084068529
301279;317.503098992
301280;290.304651839
301281;229.222938173
301282;358.813469162
301283;230.51795997
301284;271.836613551
301285;295.541857016
301286;275.597659794
301287;361.452145023
301288;226.484758525
301289;384.705488501
301290;308.6869932
301291;305.670306554
301292;382.650981197
301293;291.83199658
301294;284.326585096
301295;514.826843834
301296;366.198909169
301297;242.471547171
301298;259.472460636
301299;271.646274601
301300;311.640897221
301301;278.834330141
301302;496.236065996
301303;311.2918485
301304;309.4587742
301305;464.596067901
301306;296.156804126
301307;364.111944615
301308;349.762091003
301309;377.755838586
301310;370.208679732
301311;378.061909335
301312;417.634011984
301313;273.377587171
301314;270.860061412
301315;536.534369379
301316;305.678544902
301317;251.072721639
301318;289.618949477
301319;382.430335444
301320;284.610710798
301321;354.066578719
301322;446.41912612
301323;270.99853585
301324;469.183412578
301325;285.176441835
301326;268.470690532
301327;338.992509146
301328;315.765453002
301329;276.85576315
301330;258.202446538
301331;337.090954206
301332;359.535506534
301333;270.860303554
301334;284.326585096
301335;448.124958761
301336;498.771358998
301337;249.783151038
301338;356.248671679
301339;373.045632571
301340;502.789837531
301341;302.440272044
301342;481.482821874
301343;688.894493591
301344;406.465357101
301345;433.799712298
301346;657.687681032
301347;598.118420269
301348;290.431682421
301349;501.329047338
301350;416.791463626
301351;468.80881096
301352;481.482821874
301353;268.225096553
301354;618.171876301
301355;283.416046155
301356;368.794767327
301357;436.77533501
301358;170.069487112
301359;304.560420107
301360;262.896159887
301361;270.679066168
301362;372.911131575
301363;317.817029219
301364;419.649092304
301365;346.364693366
301366;126.01719147
301367;300.544365453
301368;280.867402892
301369;309.845288166
301370;324.0094623
301371;261.775697396
301372;228.956076223
301373;219.884847234
301374;175.380507734
301375;228.928445107
301376;588.474265512
301377;307.472429628
301378;331.840844207
301379;455.493151158
301380;297.073240321
301381;308.35044903
301382;411.404467415
301383;297.073240321
301384;300.544365453
301385;323.34494019
301386;458.000121258
301387;368.794767327
301388;252.613277563
301389;411.280567905
301390;485.044365228
301391;240.555240365
301392;577.013508818
301393;484.358662867
301394;434.275253217
301395;346.692577322
301396;527.158091262
301397;263.97955829
301398;466.720817628
301399;286.452888589
301400;466.384691896
301401;212.367069405
301402;525.954600713
301403;342.845256696
301404;388.142776257
301405;289.488026219
301406;357.062690603
301407;357.748392965
301408;176.856864441
301409;266.231958533
301410;477.278521491
301411;304.967915878
301412;217.024892619
301413;278.794943822
301414;227.20158273
301415;474.490015733
301416;164.349463209
301417;230.541485535
301418;409.583395763
301419;362.509191442
301420;341.597828459
301421;295.697874952
301422;303.621632993
301423;277.267788913
301424;406.506128223
301425;287.289300049
301426;304.483153639
301427;564.541876131
301428;460.952825289
301429;318.578168064
301430;335.157659965
301431;272.650342028
301432;381.775852272
301433;305.578181313
301434;285.060955785
301435;362.913380064
301436;319.823815948
301437;338.575624631
301438;274.180299658
301439;405.67720723
301440;338.575624631
301441;340.41267848
301442;302.744402269
301443;382.650981197
301444;319.605544012
301445;203.782265776
301446;263.86147568
301447;379.260184497
301448;370.52726417
301449;298.732086711
301450;445.8681588
301451;330.969013544
301452;361.452145023
301453;252.406773488
301454;452.858573563
301455;251.617014933
301456;286.162445195
301457;359.150236739
301458;305.839534389
301459;281.102535702
301460;382.266547067
301461;412.401930096
301462;281.758744774
301463;280.874602224
301464;404.396892872
301465;486.970787815
301466;534.865838371
301467;514.406134215
301468;272.174930885
301469;281.33307472
301470;331.698632749
301471;304.728443356
301472;263.86147568
301473;370.448083994
301474;287.525723191
301475;538.188642373
301476;275.597659794
301477;294.795531434
301478;424.303828039
301479;292.297048804
301480;492.786178622
301481;323.03632649
301482;267.087881975
301483;333.941905502
301484;212.539463168
301485;277.128782858
301486;563.03016897
301487;378.686354588
301488;269.061855941
301489;422.017747091
301490;305.630059899
301491;417.634011984
301492;271.626257971
301493;338.785649769
301494;331.403664972
301495;374.019469761
301496;416.879826072
301497;373.053969105
301498;312.854464109
301499;458.64107642
301500;393.331951102
301501;371.159309242
301502;431.484809074
301503;276.800544822
301504;241.449816608
301505;310.126373364
301506;424.098293879
301507;465.882006216
301508;286.162445195
301509;359.388651295
301510;249.746806161
301511;280.970645841
301512;327.220719673
301513;281.846329888
301514;340.583215653
301515;294.357026537
301516;497.362801814
301517;409.937293173
301518;385.937816053
301519;315.832301913
301520;381.48342106
301521;511.111820694
301522;402.322164214
301523;326.865985267
301524;289.508697575
301525;366.239016564
301526;348.731071378
301527;302.673691331
301528;358.26751402
301529;553.283972198
301530;488.768757323
301531;467.918739047
301532;271.766558438
301533;240.934574674
301534;360.969497294
301535;400.572426809
301536;224.93213376
301537;399.521420141
301538;334.017883296
301539;300.17729525
301540;337.463072672
301541;347.529898805
301542;366.458010767
301543;431.938715303
301544;453.75305873
301545;209.576432714
301546;431.582438909
301547;540.167562382
301548;294.795531434
301549;478.944176922
301550;405.270834751
301551;302.915176025
301552;290.985206193
301553;266.933605842
