ID;COTIS
300162;303.856089327
300163;349.44785226
300164;360.727805041
300165;384.257204805
300166;219.892886908
300167;227.436076528
300168;299.1735887
300169;301.411413317
300170;230.484958917
300171;279.227524681
300172;353.505831835
300173;282.433096217
300174;166.029257962
300175;286.995011521
300176;404.270510725
300177;506.098311583
300178;297.426600334
300179;160.374841424
300180;226.029965443
300181;243.95011769
300182;287.714007938
300183;229.460724373
300184;180.172474808
300185;256.083275156
300186;286.768503844
300187;150.910497179
300188;274.15350356
300189;396.348480596
300190;229.460724373
300191;325.341904306
300192;335.909342811
300193;340.040515347
300194;297.34082068
300195;245.371628501
300196;329.359136328
300197;354.129413161
300198;235.579056991
300199;242.446077057
300200;470.862018118
300201;501.160942469
300202;404.271309312
300203;351.233806304
300204;281.380411689
300205;284.634065891
300206;292.495334921
300207;357.710586232
300208;194.735314152
300209;279.879913356
300210;193.564068754
300211;206.301193378
300212;207.445081931
300213;407.782150103
300214;419.551635177
300215;198.358610826
300216;221.789073746
300217;238.942200935
300218;283.76052242
300219;362.777716062
300220;282.048280565
300221;534.59767903
300222;441.981063222
300223;279.97808232
300224;276.216938677
300225;288.659543876
300226;200.539722547
300227;285.904867025
300228;277.3288396
300229;356.163662789
300230;295.745502248
300231;447.560605576
300232;309.512938632
300233;358.729593359
300234;297.336568041
300235;295.503258947
300236;295.625467904
300237;358.069738285
300238;627.017399528
300239;276.707395835
300240;290.624138406
300241;295.503258947
300242;288.659543876
300243;286.8844421
300244;377.710865945
300245;216.680831378
300246;606.530930463
300247;286.8844421
300248;286.64279648
300249;280.919226788
300250;373.987545282
300251;286.534319273
300252;271.967176251
300253;217.186588869
300254;287.592242845
300255;299.470588556
300256;292.621886063
300257;277.393338237
300258;367.618949183
300259;345.533314121
300260;237.569966099
300261;217.695121707
300262;222.768648821
300263;286.200138508
300264;286.995011521
300265;317.002744655
300266;235.881408063
300267;385.612700753
300268;286.247003585
300269;497.998213694
300270;278.047836016
300271;483.135468785
300272;238.614724757
300273;357.537156985
300274;267.008055901
300275;293.675063244
300276;359.438453252
300277;392.664801152
300278;362.587290481
300279;314.895222033
300280;312.429554199
300281;355.385052585
300282;283.757034469
300283;333.364869307
300284;314.388831203
300285;314.126740956
300286;383.122731637
300287;326.79251238
300288;256.387763139
300289;348.993297978
300290;247.955726623
300291;363.870187016
300292;286.303818013
300293;364.616592469
300294;470.856883214
300295;335.602995073
300296;367.062390012
300297;315.842537518
300298;238.346467468
300299;364.958356628
300300;377.120701991
300301;481.687320474
300302;504.505293908
300303;317.993308363
300304;357.118000112
300305;518.174702231
300306;518.174702231
300307;334.878738736
300308;248.896166673
300309;317.792714785
300310;378.529754471
300311;366.647704235
300312;392.889678464
300313;477.745269347
300314;304.261555629
300315;350.672318226
300316;272.164520459
300317;353.039673553
300318;276.133089485
300319;575.499304909
300320;482.061835163
300321;352.320200195
300322;351.598956848
300323;486.479314711
300324;352.68412331
300325;382.207184916
300326;148.432697185
300327;320.399378147
300328;335.639358964
300329;268.133295425
300330;250.334265204
300331;322.428764139
300332;459.357976639
300333;416.110160825
300334;631.540510875
300335;282.433096217
300336;725.901932366
300337;507.758887398
300338;335.643446524
300339;287.714007938
300340;378.955896864
300341;318.746755898
300342;326.490396829
300343;226.497053606
300344;506.579493833
300345;368.939974656
300346;230.771913385
300347;340.766441615
300348;222.007254742
300349;267.462834705
300350;364.667851529
300351;220.629199777
300352;364.427020257
300353;376.58936562
300354;285.242493823
300355;294.231765429
300356;279.817960466
300357;259.537156982
300358;291.128560335
300359;226.664703998
300360;361.897563756
300361;282.965649407
300362;279.088039493
300363;224.234400836
300364;224.234400836
300365;338.748851544
300366;453.993693158
300367;294.474490128
300368;245.500621235
300369;405.031398956
300370;466.739325564
300371;383.706434226
300372;381.108001263
300373;337.513811621
300374;311.018101068
300375;325.477657693
300376;329.262215532
300377;528.798322353
300378;286.487486099
300379;249.207703788
300380;228.136454475
300381;476.45051487
300382;523.985555069
300383;233.400522499
300384;233.400522499
300385;313.468775113
300386;391.781882072
300387;283.532736104
300388;295.463256754
300389;267.057908557
300390;289.007779937
300391;269.010749242
300392;329.871937089
300393;468.400925585
300394;414.346218393
300395;269.010749242
300396;262.266931135
300397;380.797345016
300398;412.77039316
300399;332.738241528
300400;358.16043236
300401;386.910147486
300402;268.48316985
300403;261.739351744
300404;318.156591943
300405;288.641647181
300406;757.282498345
300407;449.074475005
300408;378.463533139
300409;283.760771108
300410;302.95833676
300411;342.862756328
300412;424.482412609
300413;246.593947798
300414;232.000107589
300415;362.017958023
300416;404.996478884
300417;315.902700633
300418;279.101303152
300419;429.567023994
300420;304.782679649
300421;364.667851529
300422;380.517837309
300423;427.091062878
300424;370.383303068
300425;284.78023257
300426;298.120749308
300427;329.57016918
300428;526.263387506
300429;462.495440315
300430;400.888442176
300431;501.366596561
300432;216.331616291
300433;325.044222886
300434;290.897568677
300435;230.331222146
300436;328.462048481
300437;455.626203601
300438;440.185810347
300439;382.621870693
300440;239.682184582
300441;247.900799564
300442;216.996083967
300443;371.614251508
300444;302.48494074
300445;288.048188702
300446;408.600782702
300447;405.777649273
300448;224.700517736
300449;303.898141398
300450;293.053619478
300451;358.71684565
300452;476.029218483
300453;381.108001263
300454;450.460355843
300455;335.553280666
300456;215.776132753
300457;344.329275661
300458;308.745834558
300459;377.710865945
300460;263.888919831
300461;233.849478361
300462;223.521124171
300463;342.285891866
300464;278.047836016
300465;223.988600034
300466;342.802623427
300467;249.351510507
300468;307.782253152
300469;554.98263017
300470;312.402387505
300471;259.124546481
300472;370.612564691
300473;348.622162669
300474;297.858333749
300475;268.844589894
300476;358.71684565
300477;286.64279648
300478;218.91507292
300479;276.25393473
300480;338.923170023
300481;226.029965443
300482;329.928072608
300483;396.204165972
300484;225.821909128
300485;279.058891321
300486;225.595584754
300487;509.975459848
300488;375.542781484
300489;278.94026168
300490;211.491204623
300491;281.108124543
300492;367.24981101
300493;406.637019353
300494;213.410193576
300495;598.872300455
300496;380.517837309
300497;287.57452275
300498;245.500192067
300499;284.382214873
300500;223.521124171
300501;291.82701305
300502;323.812201193
300503;347.227014963
300504;224.291233311
300505;359.313580958
300506;335.994118241
300507;233.181854089
300508;355.105286903
300509;237.682802524
300510;295.826951251
300511;368.741068904
300512;250.465380457
300513;501.544774516
300514;338.614337215
300515;263.608116328
300516;286.174220093
300517;282.271079662
300518;304.753067132
300519;302.66841505
300520;263.991114121
300521;268.57607934
300522;321.450147372
300523;270.495068293
300524;264.960777531
300525;299.324990315
300526;336.947787744
300527;286.534319273
300528;284.514950675
300529;807.898783809
300530;505.065624404
300531;278.164275274
300532;552.820493953
300533;361.518171237
300534;277.750899061
300535;325.127060679
300536;270.463086537
300537;397.16536208
300538;313.086251527
300539;285.177884341
300540;295.503258947
300541;256.258021022
300542;342.835587997
300543;280.851919009
300544;499.054805401
300545;406.399416756
300546;431.175535484
300547;390.175855506
300548;402.484126635
300549;482.340918685
300550;287.590424632
300551;285.815322857
300552;283.192811869
300553;439.148440559
300554;371.888548085
300555;361.518171237
300556;496.287811663
300557;418.592271435
300558;536.821578732
300559;293.396769915
300560;546.632779725
300561;283.793576435
300562;506.12221611
300563;333.659451393
300564;449.8100232
300565;334.389352231
300566;386.611542548
300567;263.704428266
300568;556.094630668
300569;301.355665343
300570;440.325345869
300571;297.336568041
300572;536.821578732
300573;574.453215391
300574;287.617764688
300575;286.70774852
300576;391.309060705
300577;464.775829514
300578;496.451290251
300579;537.20119418
300580;423.991052832
300581;416.110160825
300582;557.972400973
300583;484.379481489
300584;297.743413407
300585;291.955515894
300586;296.976326319
300587;504.405303263
300588;298.426212373
300589;189.825601124
300590;191.744590077
300591;284.973871753
300592;280.768926272
300593;280.982086614
300594;506.359239746
300595;298.765336449
300596;304.910046093
300597;286.740554923
300598;345.165264015
300599;297.57903357
300600;286.487486099
300601;387.272617632
300602;297.336568041
300603;887.28014237
300604;345.476825181
300605;523.143364444
300606;436.024981288
300607;313.449677969
300608;365.31774211
300609;366.027709858
300610;278.508528265
300611;287.329192286
300612;355.050871821
300613;417.75340781
300614;573.581240937
300615;464.738781728
300616;257.522166929
300617;477.39290306
300618;248.470576557
300619;306.813377996
300620;468.507102211
300621;497.998213694
300622;523.143364444
300623;576.784692335
300624;315.026507469
300625;347.57958493
300626;454.450970881
300627;287.472121367
300628;472.046475826
300629;439.145952305
300630;396.322245424
300631;403.796232122
300632;483.135468785
300633;302.37310934
300634;281.4268368
300635;363.997626454
300636;392.837770426
300637;548.146649154
300638;538.861484177
300639;329.754178644
300640;431.125572488
300641;391.988858051
300642;298.303187887
300643;278.508528265
300644;466.174516891
300645;297.426600334
300646;295.122799219
300647;506.579493833
300648;287.472121367
300649;324.437291548
300650;287.922650765
300651;506.579493833
300652;630.683373357
300653;358.069738285
300654;515.891443127
300655;274.755352867
300656;383.295700911
300657;312.309790883
300658;297.426600334
300659;285.160825077
300660;254.616654525
300661;384.807647612
300662;574.771292624
300663;433.861958612
300664;299.633985848
300665;395.864967701
300666;483.135468785
300667;197.809155537
300668;374.735953297
300669;358.192392578
300670;536.144602474
300671;630.361117311
300672;500.48818281
300673;337.305902807
300674;506.579493833
300675;442.320248744
300676;314.501073505
300677;497.998213694
300678;524.19995615
300679;281.716511777
300680;276.589539312
300681;631.540510875
300682;260.500556473
300683;278.422671706
300684;543.339290393
300685;295.29565936
300686;257.988893908
300687;278.508528265
300688;454.304392509
300689;325.685010478
300690;257.988893908
300691;346.522993224
300692;297.139337333
300693;317.442421277
300694;438.745418106
300695;375.256729948
300696;631.417709017
300697;370.612564691
300698;292.956066828
300699;284.666155305
300700;532.972031251
300701;306.929540917
300702;267.135054998
300703;362.218303122
300704;305.241905365
300705;288.573864016
300706;275.776650926
300707;365.290261065
300708;410.826167133
300709;293.93586313
300710;191.616905047
300711;331.648803008
300712;283.757034469
300713;380.517837309
300714;286.294101999
300715;343.952587505
300716;511.569953943
300717;404.127886245
300718;158.120022684
300719;294.231765429
300720;417.110230196
300721;489.011470862
300722;359.086562504
300723;577.952448745
300724;512.209935871
300725;383.652474767
300726;354.228168432
300727;375.606832562
300728;355.733881971
300729;152.803898413
300730;215.473977588
300731;313.362588712
300732;403.683960805
300733;302.198721643
300734;288.174405086
300735;285.139350684
300736;288.174405086
300737;228.48857253
300738;213.410193576
300739;283.891847691
300740;297.872774894
300741;486.824505426
300742;408.637503049
300743;240.715364351
300744;440.325005049
300745;343.913399078
300746;324.206887224
300747;326.760695347
300748;505.61903454
300749;235.819905635
300750;263.385223138
300751;250.539831449
300752;242.263407941
300753;415.458917458
300754;370.915257282
300755;470.237661827
300756;284.190068616
300757;377.120701991
300758;303.126244248
300759;327.943731266
300760;416.46639332
300761;301.501039886
300762;236.723838031
300763;231.44292631
300764;515.165091105
300765;287.922650765
300766;454.420802185
300767;354.271979132
300768;349.914054438
300769;377.120701991
300770;408.766058196
300771;292.160666907
300772;194.735314152
300773;300.805149953
300774;427.576313059
300775;297.760781099
300776;287.329192286
300777;465.00866834
300778;538.155561865
300779;378.27909423
300780;287.995529293
300781;351.247991051
300782;300.87061281
300783;453.952479323
300784;352.554624297
300785;755.358133732
300786;297.793815417
300787;365.964454217
300788;376.240744023
300789;370.225449668
300790;541.593362261
300791;289.774095825
300792;292.160666907
300793;289.531630297
300794;308.102976643
300795;308.102976643
300796;626.745304867
300797;407.747484874
300798;356.032008725
300799;534.605412206
300800;274.361912821
300801;295.124058483
300802;286.855526333
300803;329.560647336
300804;396.322245424
300805;290.60074954
300806;460.616500259
300807;507.636085539
300808;325.685010478
300809;363.679151057
300810;287.329192286
300811;285.904867025
300812;358.332029998
300813;343.988075442
300814;358.332029998
300815;754.178740168
300816;497.998213694
300817;342.138331034
300818;358.635523875
300819;285.177884341
300820;286.70774852
300821;285.949296795
300822;609.890561689
300823;548.146649154
300824;416.110160825
300825;506.579493833
300826;282.189438784
300827;357.624472534
300828;501.882180072
300829;679.813563101
300830;461.795893823
300831;315.503339247
300832;232.313302023
300833;260.683225041
300834;537.594358353
300835;298.303187887
300836;244.137086572
300837;461.503071281
300838;281.714099801
300839;390.441934607
300840;221.129770984
300841;877.423249284
300842;312.052079848
300843;268.333851701
300844;343.930394662
300845;235.415211675
300846;412.827213728
300847;276.589539312
300848;507.636085539
300849;287.714007938
300850;322.892352686
300851;208.111007671
300852;280.768926272
300853;318.307471998
300854;677.200811442
300855;564.904245711
300856;358.332029998
300857;357.624472534
300858;507.636085539
300859;405.047854301
300860;298.303187887
300861;301.727350516
300862;566.136522329
300863;285.177884341
300864;507.154903289
300865;293.639235444
300866;461.503071281
300867;478.999586807
300868;557.319855734
300869;407.854137465
300870;575.695046615
300871;286.995011521
300872;357.578932169
300873;270.129127625
300874;537.323996038
300875;226.029965443
300876;294.957350413
300877;512.230181702
300878;319.665465401
300879;262.137702378
300880;218.578882493
300881;375.573778547
300882;508.686553158
300883;264.028971365
300884;327.235557245
300885;224.764001656
300886;304.131802628
300887;225.864514915
300888;356.380136368
300889;427.762383176
300890;451.085434397
300891;395.944383414
300892;261.793922332
300893;270.334162554
300894;248.251774013
300895;279.130592775
300896;292.64961798
300897;331.010531373
300898;328.668854515
300899;426.402070331
300900;244.558591305
300901;345.876595042
300902;302.744927708
300903;608.440205342
300904;349.914054438
300905;313.570016048
300906;185.534432898
300907;287.035646284
300908;244.558591305
300909;334.56917507
300910;509.380920895
300911;278.369043077
300912;282.687915225
300913;286.553054844
300914;378.767886695
300915;281.438451803
300916;278.221265264
300917;204.494217767
300918;289.774095825
300919;300.87061281
300920;479.460973264
300921;279.275467233
300922;344.727390363
300923;507.758887398
300924;365.964454217
300925;275.208936646
300926;194.990096322
300927;149.61502752
300928;472.249420622
300929;447.334436587
300930;320.758365922
300931;187.769853881
300932;275.535543269
300933;340.238822516
300934;247.429205563
300935;336.22197114
300936;599.928892161
300937;280.275869237
300938;302.551440299
300939;282.687915225
300940;280.768926272
300941;264.484820799
300942;286.553054844
300943;306.120510187
300944;286.70774852
300945;344.979446973
300946;258.449524957
300947;417.166752531
300948;493.661218208
300949;278.369043077
300950;358.332029998
300951;272.547834714
300952;386.780175908
300953;286.995011521
300954;496.767009667
300955;650.573886778
300956;325.750340099
300957;284.446963407
300958;285.455223677
300959;290.787699619
300960;276.450054124
300961;299.691219245
300962;270.129127625
300963;277.3288396
300964;267.135054998
300965;502.974209621
300966;408.046404171
300967;340.355190848
300968;503.966742174
300969;437.648107562
300970;503.966742174
300971;287.714007938
300972;351.278706949
300973;631.417709017
300974;286.995011521
300975;352.484362565
300976;310.892171668
300977;301.587309246
300978;386.731767227
300979;476.083368385
300980;294.707958928
300981;483.135468785
300982;393.611984325
300983;328.022552479
300984;344.107194693
300985;426.189695936
300986;266.086729932
300987;202.247512677
300988;334.637911835
300989;252.088649117
300990;309.154716395
300991;321.542225337
300992;378.543884404
300993;282.687915225
300994;285.177884341
300995;335.211921808
300996;281.59344534
300997;165.129604776
300998;165.129604776
300999;365.900177995
301000;181.391946368
301001;522.342178176
301002;223.521124171
301003;236.730607496
301004;384.598790908
301005;386.04404503
301006;364.588988983
301007;288.174405086
301008;293.450440488
301009;403.296320418
301010;269.173390056
301011;313.153502784
301012;374.118456222
301013;324.805068908
301014;416.904207309
301015;266.076056408
301016;288.174405086
301017;593.512606755
301018;299.1735887
301019;363.735069392
301020;334.878738736
301021;261.043535434
301022;278.613823897
301023;367.037230372
301024;315.488014856
301025;229.082052242
301026;294.369025828
301027;279.227524681
301028;281.860964946
301029;307.967434298
301030;285.914353296
301031;375.075151568
301032;367.24981101
301033;631.417709017
301034;201.287016789
301035;197.087892732
301036;194.28306517
301037;281.413404861
301038;280.395848315
301039;282.446122705
301040;296.302687893
301041;265.36285933
301042;305.167752909
301043;288.860585381
301044;299.934328784
301045;269.814308828
301046;461.80478539
301047;265.36285933
301048;268.471337751
301049;237.395277492
301050;288.420716928
301051;237.333775064
301052;238.970606692
301053;309.445997469
301054;363.411433185
301055;236.158650531
301056;348.376060924
301057;439.145952305
301058;288.048188702
301059;564.904245711
301060;679.356285378
301061;561.687296777
301062;424.549956117
301063;314.755679889
301064;505.564133963
301065;468.050514577
301066;264.725080172
301067;251.861628011
301068;177.139476917
301069;298.90040628
301070;290.368426204
301071;536.144602474
301072;254.623217672
301073;343.459704608
301074;372.738552273
301075;410.548241735
301076;288.893401502
301077;275.561655777
301078;220.992297013
301079;450.460355843
301080;355.917516039
301081;374.127897477
301082;225.533777657
301083;288.048188702
301084;655.280003106
301085;291.808853949
301086;389.728364557
301087;506.579493833
301088;275.561655777
301089;180.813774905
301090;296.039649019
301091;261.742333341
301092;439.775645306
301093;182.502243337
301094;278.767900474
301095;288.198845194
301096;248.596703097
301097;352.554624297
301098;243.578198381
301099;292.557863159
301100;271.907229991
301101;405.427426015
301102;351.997703365
301103;286.892253115
301104;330.520814042
301105;411.289061284
301106;223.213399007
301107;496.451290251
301108;600.899186592
301109;506.579493833
301110;288.203442128
301111;334.853658824
301112;304.067964876
301113;495.495653368
301114;520.185661622
301115;216.594513783
301116;221.789073746
301117;467.624910168
301118;298.887265424
301119;300.622060565
301120;439.031016741
301121;350.719451668
301122;360.261521184
301123;343.428644884
301124;444.862816253
301125;353.098809087
301126;417.289554389
301127;230.32594431
301128;432.033470282
301129;383.491065598
301130;383.491065598
301131;237.824331247
301132;248.874877144
301133;425.222676767
301134;225.999258708
301135;506.579493833
301136;591.373849472
301137;158.576470072
301138;254.021288292
301139;225.595584754
301140;353.098809087
301141;440.202544011
301142;489.011470862
301143;229.460724373
301144;277.731904649
301145;286.534319273
301146;413.555895717
301147;426.828565017
301148;265.36285933
301149;322.984432777
301150;237.395277492
301151;421.827024774
301152;338.923170023
301153;368.734566169
301154;427.761347154
301155;288.048188702
301156;245.197642372
301157;266.915329558
301158;213.943713892
301159;189.028296325
301160;213.943713892
301161;230.771913385
301162;526.587009651
301163;283.524434123
301164;367.574713126
301165;304.402450618
301166;156.284243105
301167;239.595424385
301168;419.382919058
301169;326.760695347
301170;210.492202973
301171;320.630725585
301172;157.650045799
301173;339.79592275
301174;352.554624297
301175;225.468372449
301176;317.303119002
301177;445.304445801
301178;238.014464987
301179;497.998213694
301180;287.656434392
301181;468.690738384
301182;359.05350849
301183;256.068507523
301184;226.664703998
301185;225.128530449
301186;485.360514035
301187;358.429582648
301188;359.05350849
301189;362.345604969
301190;475.610836316
301191;510.805246156
301192;363.573660222
301193;377.120701991
301194;385.677609991
301195;400.847591919
301196;249.435131156
301197;335.168937207
301198;179.412164731
301199;305.468963287
301200;292.787132717
301201;157.548478122
301202;331.693984087
301203;286.534319273
301204;280.119655244
301205;289.870828568
301206;495.495653368
301207;303.071027235
301208;512.323308553
301209;415.541390166
301210;359.896239214
301211;510.805246156
301212;375.573778547
301213;359.05350849
301214;284.6279785
301215;295.658400575
301216;293.735968187
301217;369.659946668
301218;152.171505367
301219;324.905335589
301220;300.352982264
301221;445.103025544
301222;630.361117311
301223;300.352982264
301224;382.715694469
301225;389.728364557
301226;338.824494643
301227;229.460724373
301228;213.410193576
301229;281.108124543
301230;300.622060565
301231;470.279783384
301232;409.443623102
301233;406.207352052
301234;354.113348501
301235;256.919463727
301236;223.986605223
301237;348.376060924
301238;300.744396426
301239;475.583989007
301240;274.755352867
301241;446.174005266
301242;386.583674108
301243;449.665548455
301244;438.016676167
301245;307.35023712
301246;586.524403667
301247;378.970913865
301248;235.414786111
301249;303.828626134
301250;364.018349328
301251;413.875539092
301252;246.518987198
301253;212.572331461
301254;382.867412675
301255;239.717910658
301256;235.176052203
301257;429.603882789
301258;441.856323721
301259;218.031302151
301260;277.238701647
301261;281.253407552
301262;199.232974114
301263;287.777141794
301264;177.786965343
301265;446.208818284
301266;354.215131963
301267;460.951858523
301268;233.541753197
301269;358.71684565
301270;285.517082612
301271;272.508382397
301272;386.909369218
301273;403.796232122
301274;401.148044432
301275;371.888548085
301276;281.857040995
301277;313.387481768
301278;352.847653871
301279;307.629943107
301280;286.892253115
301281;218.913078108
301282;344.787711144
301283;216.715546631
301284;280.994865653
301285;305.476103219
301286;288.048188702
301287;358.974722146
301288;237.489171093
301289;370.383303068
301290;302.454187911
301291;296.952430516
301292;377.120701991
301293;301.658324125
301294;286.073268351
301295;510.586809597
301296;355.185335605
301297;247.810172845
301298;264.469370398
301299;267.766642167
301300;306.467582059
301301;283.071278131
301302;493.097496588
301303;312.020275415
301304;304.547002452
301305;480.885500314
301306;292.621886063
301307;356.345049055
301308;348.000654879
301309;377.782474372
301310;364.958356628
301311;374.018559862
301312;417.469876849
301313;260.958865516
301314;258.303087333
301315;532.170649016
301316;287.82224979
301317;241.287399172
301318;284.973264162
301319;392.948392125
301320;280.919226788
301321;347.456361413
301322;442.52520545
301323;261.327843883
301324;467.198104017
301325;297.993900035
301326;282.767276981
301327;333.727079108
301328;308.388459737
301329;261.793922332
301330;254.616654525
301331;330.520814042
301332;353.098809087
301333;268.804904647
301334;287.309895313
301335;449.074475005
301336;497.949599345
301337;246.803295647
301338;348.740884393
301339;371.791225824
301340;492.802390374
301341;289.387645649
301342;467.943647862
301343;684.550206214
301344;403.37335261
301345;434.978432316
301346;647.65375212
301347;613.942024997
301348;290.009089415
301349;495.440421565
301350;411.935534745
301351;456.091996119
301352;467.943647862
301353;288.203442128
301354;632.935771414
301355;275.308405487
301356;364.258160801
301357;432.095433536
301358;156.284243105
301359;289.531630297
301360;257.655897686
301361;296.06641182
301362;382.831658816
301363;314.005200481
301364;417.743295929
301365;339.879750006
301366;152.220885577
301367;294.994235893
301368;277.695278171
301369;299.022570844
301370;312.937620847
301371;270.440471351
301372;223.213399007
301373;226.029965443
301374;174.414634468
301375;218.913078108
301376;583.720593647
301377;298.437100482
301378;322.126095419
301379;473.372299285
301380;284.973264162
301381;295.295978776
301382;403.296320418
301383;280.768926272
301384;294.994235893
301385;323.05101145
301386;450.166086989
301387;364.258160801
301388;263.082241237
301389;405.202473198
301390;472.178391743
301391;243.325809308
301392;579.885196918
301393;468.864775858
301394;453.212670529
301395;359.051026414
301396;541.754952434
301397;257.074479741
301398;479.944496046
301399;298.479777515
301400;457.914790417
301401;201.843836768
301402;518.80524721
301403;337.927346573
301404;376.853339246
301405;286.995011521
301406;340.291390267
301407;343.973344158
301408;194.208942471
301409;286.70774852
301410;466.739325564
301411;299.052168458
301412;205.051267108
301413;263.189945755
301414;228.378524245
301415;473.937968826
301416;154.58159917
301417;231.809283174
301418;398.97338311
301419;360.21255496
301420;335.471628749
301421;291.416734481
301422;302.556453692
301423;264.272041453
301424;392.958088755
301425;310.168589385
301426;302.796897422
301427;555.895530473
301428;469.787805349
301429;307.278827475
301430;315.706249107
301431;260.410427911
301432;380.458707369
301433;289.531630297
301434;276.923720076
301435;357.997849233
301436;318.170402427
301437;330.327124771
301438;295.939682155
301439;401.129837414
301440;330.327124771
301441;342.128415742
301442;296.183427287
301443;377.120701991
301444;318.273987105
301445;191.616905047
301446;281.376940958
301447;387.596689969
301448;380.178670183
301449;298.454592284
301450;438.688674581
301451;342.495082697
301452;357.578932169
301453;243.137755345
301454;455.738467923
301455;242.289583311
301456;279.131281432
301457;349.895311629
301458;293.33120117
301459;272.987312084
301460;381.801796457
301461;420.021873571
301462;283.757034469
301463;286.995011521
301464;410.897263553
301465;479.469494956
301466;522.963329188
301467;499.054805401
301468;261.046979922
301469;290.60074954
301470;323.838418273
301471;300.34267606
301472;280.629636992
301473;365.384561442
301474;286.8844421
301475;539.022901126
301476;286.70774852
301477;293.801279627
301478;435.345183943
301479;283.760771108
301480;483.979950024
301481;340.134561314
301482;276.47896989
301483;350.961397453
301484;198.837147487
301485;257.988893908
301486;558.802059694
301487;389.767456247
301488;266.039930757
301489;430.365598734
301490;302.410799476
301491;417.469876849
301492;291.921621378
301493;331.212764907
301494;330.037548687
301495;384.378582259
301496;433.783096066
301497;373.362924512
301498;313.950268446
301499;452.937101452
301500;391.173536028
301501;362.704465317
301502;432.825943925
301503;279.979522129
301504;236.158650531
301505;313.935258478
301506;433.30920928
301507;467.205901235
301508;278.156313223
301509;355.179995353
301510;243.835665042
301511;288.943933308
301512;328.007588022
301513;279.561705446
301514;340.481766653
301515;295.124058483
301516;500.48818281
301517;396.275177136
301518;380.517837309
301519;314.533587583
301520;373.4387481
301521;511.757215225
301522;400.815219634
301523;313.388441961
301524;300.434188868
301525;361.754973972
301526;344.873934735
301527;299.1735887
301528;366.966459462
301529;567.074880864
301530;476.613377186
301531;452.424852038
301532;264.710404868
301533;238.05805536
301534;347.039695401
301535;384.902598289
301536;217.241884768
301537;399.360484585
301538;329.871937089
301539;290.033519457
301540;348.256647917
301541;342.212813184
301542;371.521934137
301543;430.991967166
301544;456.278040315
301545;226.866788073
301546;432.644164323
301547;543.339290393
301548;294.520276044
301549;467.68838632
301550;405.186549333
301551;294.158065807
301552;282.676199186
301553;257.862109693
